timestamp,electricity_price,gas_price
2025-01-09 21:00:00+00:00,100.41,50.88139534883721
2025-01-09 22:00:00+00:00,88.85,50.88139534883721
2025-01-09 23:00:00+00:00,79.76,49.05348837209303
2025-01-10 00:00:00+00:00,79.74,49.05348837209303
2025-01-10 01:00:00+00:00,54.95,49.05348837209303
2025-01-10 02:00:00+00:00,50.94,49.05348837209303
2025-01-10 03:00:00+00:00,66.18,49.05348837209303
2025-01-10 04:00:00+00:00,75.09,49.05348837209303
2025-01-10 05:00:00+00:00,94.88,49.05348837209303
2025-01-10 06:00:00+00:00,117.96,49.05348837209303
2025-01-10 07:00:00+00:00,138.92,49.05348837209303
2025-01-10 08:00:00+00:00,136.26,49.05348837209303
2025-01-10 09:00:00+00:00,123.57,49.05348837209303
2025-01-10 10:00:00+00:00,113.59,49.05348837209303
2025-01-10 11:00:00+00:00,107.43,49.05348837209303
2025-01-10 12:00:00+00:00,105.01,49.05348837209303
2025-01-10 13:00:00+00:00,110.01,49.05348837209303
2025-01-10 14:00:00+00:00,128.69,49.05348837209303
2025-01-10 15:00:00+00:00,133.53,49.05348837209303
2025-01-10 16:00:00+00:00,142.16,49.05348837209303
2025-01-10 17:00:00+00:00,143.82,49.05348837209303
2025-01-10 18:00:00+00:00,140.64,49.05348837209303
2025-01-10 19:00:00+00:00,134.78,49.05348837209303
2025-01-10 20:00:00+00:00,122.51,49.05348837209303
2025-01-10 21:00:00+00:00,119.35,49.05348837209303
2025-01-10 22:00:00+00:00,105.9,49.05348837209303
2025-01-10 23:00:00+00:00,102.57,48.300000000000004
2025-01-11 00:00:00+00:00,97.23,48.300000000000004
2025-01-11 01:00:00+00:00,93.42,48.300000000000004
2025-01-11 02:00:00+00:00,80.72,48.300000000000004
2025-01-11 03:00:00+00:00,80.18,48.300000000000004
2025-01-11 04:00:00+00:00,77.51,48.300000000000004
2025-01-11 05:00:00+00:00,74.69,48.300000000000004
2025-01-11 06:00:00+00:00,86.72,48.300000000000004
2025-01-11 07:00:00+00:00,105.11,48.300000000000004
2025-01-11 08:00:00+00:00,104.28,48.300000000000004
2025-01-11 09:00:00+00:00,102.57,48.300000000000004
2025-01-11 10:00:00+00:00,99.67,48.300000000000004
2025-01-11 11:00:00+00:00,96.78,48.300000000000004
2025-01-11 12:00:00+00:00,93.15,48.300000000000004
2025-01-11 13:00:00+00:00,96.79,48.300000000000004
2025-01-11 14:00:00+00:00,104.85,48.300000000000004
2025-01-11 15:00:00+00:00,110.11,48.300000000000004
2025-01-11 16:00:00+00:00,114.86,48.300000000000004
2025-01-11 17:00:00+00:00,114.48,48.300000000000004
2025-01-11 18:00:00+00:00,113.93,48.300000000000004
2025-01-11 19:00:00+00:00,107.52,48.300000000000004
2025-01-11 20:00:00+00:00,105.23,48.300000000000004
2025-01-11 21:00:00+00:00,104.06,48.300000000000004
2025-01-11 22:00:00+00:00,104.8,48.300000000000004
2025-01-11 23:00:00+00:00,86.35,50.92325581395349
2025-01-12 00:00:00+00:00,85.31,50.92325581395349
2025-01-12 01:00:00+00:00,83.48,50.92325581395349
2025-01-12 02:00:00+00:00,82.67,50.92325581395349
2025-01-12 03:00:00+00:00,85,50.92325581395349
2025-01-12 04:00:00+00:00,81.56,50.92325581395349
2025-01-12 05:00:00+00:00,85.02,50.92325581395349
2025-01-12 06:00:00+00:00,101.75,50.92325581395349
2025-01-12 07:00:00+00:00,109.36,50.92325581395349
2025-01-12 08:00:00+00:00,120.07,50.92325581395349
2025-01-12 09:00:00+00:00,117.77,50.92325581395349
2025-01-12 10:00:00+00:00,105.61,50.92325581395349
2025-01-12 11:00:00+00:00,102.99,50.92325581395349
2025-01-12 12:00:00+00:00,99.61,50.92325581395349
2025-01-12 13:00:00+00:00,105.02,50.92325581395349
2025-01-12 14:00:00+00:00,119.31,50.92325581395349
2025-01-12 15:00:00+00:00,133.88,50.92325581395349
2025-01-12 16:00:00+00:00,141.69,50.92325581395349
2025-01-12 17:00:00+00:00,146.66,50.92325581395349
2025-01-12 18:00:00+00:00,143.87,50.92325581395349
2025-01-12 19:00:00+00:00,135.29,50.92325581395349
2025-01-12 20:00:00+00:00,127.61,50.92325581395349
2025-01-12 21:00:00+00:00,121.33,50.92325581395349
2025-01-12 22:00:00+00:00,114.9,50.92325581395349
2025-01-12 23:00:00+00:00,112.39,50.52558139534884
2025-01-13 00:00:00+00:00,105.07,50.52558139534884
2025-01-13 01:00:00+00:00,104.46,50.52558139534884
2025-01-13 02:00:00+00:00,100.37,50.52558139534884
2025-01-13 03:00:00+00:00,100,50.52558139534884
2025-01-13 04:00:00+00:00,110.14,50.52558139534884
2025-01-13 05:00:00+00:00,140.29,50.52558139534884
2025-01-13 06:00:00+00:00,181.64,50.52558139534884
2025-01-13 07:00:00+00:00,222.42,50.52558139534884
